0.9479561	{OH}
0.9505418	{OH}
0.9521793	{OH}
0.9555199	{OH}
0.9569714	{OH}
0.9570213	{OH}
0.9610463	{OH}
0.962327	{OH}
0.9671524	{OH}
0.9676818	{OH}
0.9682607	{OH}
0.9683466	{OH}
0.9684994	{OH}
0.9693122	{OH}
0.9701923	{OH}
0.9714365	{OH}
0.9722447	{OH}
0.9740727	{OH}
0.979209	{OH}
0.9793797	{OH}
0.9802337	{OH}
0.9814717	{OH}
0.9851095	{OH}
0.9874768	{OH}
0.9897479	{OH}
0.9917532	{OH}
0.9944353	{OH}
0.9944923	{OH}
0.9948022	{OH}
0.9949212	{OH}
0.9950418	{OH}
0.9951055	{OH}
0.9959286	{OH}
0.9962996	{OH}
0.9964447	{OH}
0.9975079	{OH}
1.0002832	{OH}
1.0014064	{OH}
1.001548	{OH}
1.0016438	{OH}
1.0017025	{OH}
1.0024046	{OH}
1.0028173	{OH}
1.0033754	{OH}
1.0046206	{OH}
1.0046326	{OH}
1.0063407	{OH}
1.0085175	{OH}
1.0106425	{OH}
1.0126898	{OH}
1.0155738	{OH}
1.0161166	{OH}
1.0167089	{OH}
1.0174676	{OH}
1.0183783	{OH}
1.0192425	{OH}
1.0205839	{OH}
1.0211608	{OH}
1.0213802	{OH}
1.0228312	{OH}
1.0228815	{OH}
1.0228861	{OH}
1.0233429	{OH}
1.0233499	{OH}
1.0273805	{OH}
1.0287576	{OH}
1.0289464	{OH}
1.0298824	{OH}
1.0312298	{OH}
1.0312391	{OH}
1.034303	{OH}
1.0349952	{OH}
1.0356342	{OH}
1.0357312	{OH}
1.0375641	{OH}
1.039936	{OH}
1.0421366	{OH}
1.0430798	{OH}
1.0432012	{OH}
1.0453395	{OH}
1.0472057	{OH}
1.0511916	{OH}
1.0527346	{OH}
1.0527969	{OH}
1.0575569	{OH}
1.0588359	{OH}
1.0589165	{OH}
1.0654707	{OH}
1.0655706	{OH}
1.0690904	{OH}
1.0694993	{OH}
1.0699948	{OH}
1.070321	{OH}
1.0706333	{OH}
1.071359	{OH}
1.0723305	{OH}
1.073164	{OH}
1.0746145	{OH}
1.0753871	{OH}
1.0775024	{OH}
1.0832243	{OH}
1.0834283	{OH}
1.0844717	{OH}
1.0859577	{OH}
1.0859679	{OH}
1.0898609	{OH}
1.0926349	{OH}
1.0951316	{OH}
1.0975177	{OH}
1.1009269	{OH}
1.1029576	{OH}
1.1072363	{OH}
1.1089688	{OH}
1.109035	{OH}
1.114074	{OH}
1.1155604	{OH}
1.1156465	{OH}
1.1312765	{OH}
1.1323317	{OH}
1.1331121	{OH}
1.1354187	{OH}
1.1439933	{OH}
1.1484358	{OH}
1.149022	{OH}
1.1519417	{OH}
1.1538706	{OH}
1.1544848	{OH}
1.1565288	{OH}
1.1567959	{OH}
1.1569273	{OH}
1.1575903	{OH}
1.157798	{OH}
1.1591847	{OH}
1.1627826	{OH}
1.1651	{OH}
1.1671947	{OH}
1.1696254	{OH}
1.1715795	{OH}
1.1716507	{OH}
1.177065	{OH}
1.1788495	{OH}
1.1789248	{OH}
1.1799405	{OH}
1.1851176	{OH}
1.1851711	{OH}
1.1865919	{OH}
1.1867087	{OH}
1.1900425	{OH}
1.1902494	{OH}
1.1906466	{OH}
1.1909467	{OH}
1.1938036	{OH}
1.1938766	{OH}
1.1950868	{OH}
1.1952418	{OH}
1.1967885	{OH}
1.1968927	{OH}
1.1970777	{OH}
1.1973451	{OH}
1.1974444	{OH}
1.1975914	{OH}
1.1983237	{OH}
1.198341	{OH}
1.1985088	{OH}
1.1988729	{OH}
1.2024232	{OH}
1.2030837	{OH}
1.2055844	{OH}
1.2120406	{OH}
1.2122632	{OH}
1.2131036	{OH}
1.2131711	{OH}
1.2132872	{OH}
1.2135952	{OH}
1.2141653	{OH}
1.2142893	{OH}
1.2143975	{OH}
1.2148646	{OH}
1.2154871	{OH}
1.2154999	{OH}
1.2229206	{OH}
1.2257777	{OH}
1.2287158	{OH}
1.2325925	{OH}
1.2351329	{OH}
1.2400967	{OH}
1.2422967	{OH}
1.2423727	{OH}
1.2459492	{OH}
1.2465014	{OH}
1.248253	{OH}
1.2501915	{OH}
1.2502919	{OH}
1.2571304	{OH}
1.2611259	{OH}
1.261798	{OH}
1.2667352	{OH}
1.2668117	{OH}
1.2682442	{OH}
1.2683997	{OH}
1.2698686	{OH}
1.2747917	{OH}
1.2750124	{OH}
1.2752121	{OH}
1.2752731	{OH}
1.2759447	{OH}
1.2760893	{OH}
1.2764344	{OH}
1.2770952	{OH}
1.2776159	{OH}
1.2777032	{OH}
1.27825	{OH}
1.2784423	{OH}
1.2786286	{OH}
1.2834534	{OH}
1.2903508	{OH}
1.2905702	{OH}
1.2921099	{OH}
1.2943104	{OH}
1.2943249	{OH}
1.298555	{OH}
1.3052006	{OH}
1.3085086	{OH}
1.3127821	{OH}
1.3130338	{OH}
1.3132164	{OH}
1.3140356	{OH}
1.3143318	{OH}
1.3157079	{OH}
1.3210769	{OH}
1.3267579	{OH}
1.3269735	{OH}
1.3276776	{OH}
1.3280173	{OH}
1.330209	{OH}
1.3304812	{OH}
1.3324135	{OH}
1.3325231	{OH}
1.3387105	{OH}
1.3400967	{OH}
1.3414271	{OH}
1.3416787	{OH}
1.3420836	{OH}
1.3422235	{OH}
1.3426632	{OH}
1.3508731	{OH}
1.3509527	{OH}
1.3526471	{OH}
1.3528201	{OH}
1.3570917	{OH}
1.3573831	{OH}
1.3577796	{OH}
1.3583187	{OH}
1.3626444	{OH}
1.3641334	{OH}
1.3643429	{OH}
1.3664103	{OH}
1.3665413	{OH}
1.3671065	{OH}
1.3674666	{OH}
1.3687938	{OH}
1.3688766	{OH}
1.3692057	{OH}
1.3747749	{OH}
1.3821996	{OH}
1.382375	{OH}
1.3842074	{OH}
1.3868232	{OH}
1.3868408	{OH}
1.3887021	{OH}
1.3888679	{OH}
1.3902563	{OH}
1.3902874	{OH}
1.3911435	{OH}
1.3984418	{OH}
1.4022035	{OH}
1.4059022	{OH}
1.4069825	{OH}
1.4086954	{OH}
1.4103009	{OH}
1.4107094	{OH}
